"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20190321","동남권","강남구","28","23","0.023","0.02","0.3","0.005"
"20190321","동남권","서초구","45","33","0.034","0.021","0.3","0.003"
"20190321","동남권","송파구","34","25","0.033","0.028","0.4","0.003"
"20190321","동남권","강동구","26","22","0.029","0.024","0.4","0.003"
"20190320","도심권","중구","94","66","0.008","0.06","0.8","0.005"
"20190320","도심권","종로구","87","63","0.012","0.062","1","0.003"
"20190320","도심권","용산구","88","70","0.014","0.057","0.7","0.004"
"20190320","서북권","은평구","85","58","0.027","0.039","0.9","0.005"
"20190320","서북권","서대문구","91","74","0.027","0.037","1","0.005"
"20190320","서북권","마포구","107","78","0.015","0.046","0.8","0.004"
"20190320","동북권","광진구","98","79","0.011","0.048","0.9","0.004"
"20190320","동북권","성동구","123","91","0.012","0.059","0.8","0.003"
"20190320","동북권","중랑구","91","70","0.015","0.037","0.6","0.008"
"20190320","동북권","동대문구","94","69","0.014","0.054","0.7","0.005"
"20190320","동북권","성북구","86","51","0.01","0.06","1.3","0.004"
"20190320","동북권","도봉구","98","74","0.019","0.039","0.8","0.006"
"20190320","동북권","강북구","106","62","0.022","0.036","0.7","0.003"
"20190320","동북권","노원구","100","72","0.012","0.054","0.9","0.006"
"20190320","서남권","강서구","104","69","0.013","0.063","0.9","0.005"
"20190320","서남권","구로구","101","74","0.011","0.052","0.6","0.006"
"20190320","서남권","영등포구","106","86","0.009","0.078","0.7","0.004"
"20190320","서남권","동작구","95","72","0.014","0.061","0.8","0.004"
"20190320","서남권","관악구","103","78","0.013","0.059","0.7","0.007"
"20190320","서남권","금천구","85","63","0.016","0.054","0.8","0.004"
"20190320","서남권","양천구","111","73","0.011","0.065","0.9","0.005"
"20190320","동남권","강남구","98","76","0.007","0.051","0.6","0.006"
"20190320","동남권","서초구","119","84","0.01","0.056","0.6","0.004"
"20190320","동남권","송파구","100","71","0.022","0.057","0.8","0.004"
"20190320","동남권","강동구","101","69","0.012","0.054","0.7","0.004"
"20190319","도심권","중구","55","34","0.02","0.057","0.8","0.006"
"20190319","도심권","종로구","58","34","0.018","0.059","0.9","0.003"
"20190319","도심권","용산구","55","41","0.015","0.057","0.7","0.005"
"20190319","서북권","은평구","64","37","0.021","0.045","0.9","0.007"
"20190319","서북권","서대문구","67","44","0.016","0.052","1.2","0.008"
"20190319","서북권","마포구","72","43","0.018","0.044","0.8","0.005"
"20190319","동북권","광진구","67","46","0.012","0.052","0.8","0.006"
"20190319","동북권","성동구","82","50","0.015","0.058","0.7","0.003"
"20190319","동북권","중랑구","55","39","0.014","0.043","0.6","0.009"
"20190319","동북권","동대문구","57","39","0.002","0.061","0.5","0.005"
"20190319","동북권","성북구","57","32","0.016","0.054","1.1","0.006"
"20190319","동북권","도봉구","62","38","0.02","0.037","0.7","0.006"
"20190319","동북권","강북구","65","37","0.023","0.042","0.7","0.005"
"20190319","동북권","노원구","60","40","0.017","0.05","0.8","0.007"
"20190319","서남권","강서구","68","37","0.021","0.055","0.8","0.008"
"20190319","서남권","구로구","62","34","0.013","0.051","0.6","0.008"
"20190319","서남권","영등포구","79","50","0.015","0.067","0.7","0.005"
"20190319","서남권","동작구","60","39","0.022","0.054","0.7","0.006"
"20190319","서남권","관악구","59","37","0.016","0.053","0.7","0.01"
"20190319","서남권","금천구","54","33","0.017","0.053","0.7","0.007"
"20190319","서남권","양천구","69","37","0.019","0.058","0.9","0.007"
"20190319","동남권","강남구","60","42","0.013","0.048","0.6","0.008"
"20190319","동남권","서초구","74","44","0.016","0.055","0.6","0.006"
"20190319","동남권","송파구","68","40","0.022","0.061","0.8","0.007"
"20190319","동남권","강동구","63","39","0.014","0.055","0.7","0.006"
"20190318","도심권","중구","36","21","0.016","0.05","0.6","0.005"
"20190318","도심권","종로구","35","21","0.014","0.052","0.8","0.003"
"20190318","도심권","용산구","29","21","0.012","0.048","0.6","0.005"
"20190318","서북권","은평구","45","24","0.018","0.04","0.8","0.006"
"20190318","서북권","서대문구","44","27","0.013","0.045","1","0.007"
"20190318","서북권","마포구","43","23","0.017","0.035","0.5","0.005"
"20190318","동북권","광진구","40","25","0.011","0.047","0.7","0.005"
"20190318","동북권","성동구","48","27","0.014","0.047","0.5","0.002"
"20190318","동북권","중랑구","34","23","0.014","0.037","0.5","0.008"
"20190318","동북권","동대문구","35","23","0.017","0.046","0.4","0.005"
"20190318","동북권","성북구","41","20","0.013","0.05","1","0.005"
"20190318","동북권","도봉구","39","23","0.016","0.035","0.6","0.006"
"20190318","동북권","강북구","43","23","0.019","0.039","0.6","0.004"
"20190318","동북권","노원구","39","24","0.013","0.045","0.6","0.006"
"20190318","서남권","강서구","42","22","0.02","0.042","0.5","0.007"
"20190318","서남권","구로구","37","20","0.015","0.038","0.3","0.008"
"20190318","서남권","영등포구","44","27","0.011","0.049","0.5","0.006"
"20190318","서남권","동작구","36","21","0.018","0.044","0.5","0.005"
"20190318","서남권","관악구","39","23","0.017","0.042","0.4","0.008"
"20190318","서남권","금천구","35","20","0.014","0.046","0.5","0.005"
"20190318","서남권","양천구","42","22","0.019","0.043","0.6","0.006"
"20190318","동남권","강남구","32","21","0.013","0.039","0.4","0.007"
"20190318","동남권","서초구","36","25","0.014","0.044","0.4","0.005"
"20190318","동남권","송파구","39","21","0.014","0.05","0.6","0.005"
"20190318","동남권","강동구","39","23","0.012","0.05","0.5","0.005"
"20190315","도심권","중구","65","36","0.028","0.037","0.6","0.003"
"20190315","도심권","종로구","62","34","0.026","0.034","0.6","0.002"
"20190315","도심권","용산구","61","38","0.025","0.035","0.5","0.003"
"20190315","서북권","은평구","74","40","0.028","0.028","0.7","0.004"
"20190315","서북권","서대문구","73","47","0.026","0.029","0.8","0.004"
"20190315","서북권","마포구","78","43","0.025","0.027","0.5","0.003"
"20190315","동북권","광진구","69","41","0.026","0.028","0.9","0.005"
"20190315","동북권","성동구","90","51","0.028","0.033","0.5","0.002"
"20190315","동북권","중랑구","60","38","0.024","0.026","0.4","0.006"
"20190315","동북권","동대문구","65","38","0.03","0.029","0.6","0.004"
"20190315","동북권","성북구","62","29","0.022","0.036","0.9","0.003"
"20190315","동북권","도봉구","64","40","0.019","0.031","0.6","0.005"
"20190315","동북권","강북구","72","36","0.024","0.028","0.5","0.003"
"20190315","동북권","노원구","64","40","0.017","0.037","0.6","0.004"
"20190315","서남권","강서구","74","37","0.029","0.034","0.5","0.004"
"20190315","서남권","구로구","72","38","0.03","0.024","0.3","0.005"
"20190315","서남권","영등포구","76","48","0.02","0.03","0.4","0.004"
"20190315","서남권","동작구","70","40","0.032","0.031","0.4","0.003"
"20190315","서남권","관악구","76","44","0.033","0.025","0.3","0.006"
"20190315","서남권","금천구","64","35","0.028","0.03","0.5","0.004"
"20190315","서남권","양천구","77","40","0.028","0.031","0.5","0.004"
"20190315","동남권","강남구","64","40","0.023","0.026","0.4","0.006"
"20190315","동남권","서초구","76","45","0.029","0.026","0.3","0.004"
"20190315","동남권","송파구","70","39","0.029","0.035","0.5","0.003"
"20190315","동남권","강동구","68","38","0.027","0.029","0.5","0.004"
"20190314","도심권","중구","38","19","0.025","0.038","0.5","0.004"
"20190314","도심권","종로구","36","17","0.024","0.034","0.6","0.002"
